dataset,dataset_label,player,player_key,signal,target,horizon,n,pearson_r,spearman_r,slope_pp_per_unit,hac_t,hac_p,bucket_n,bucket_top_n,bucket_bottom_n,bucket_top_avg,bucket_bottom_avg,bucket_top_minus_bottom,bucket_top_hit,bucket_bottom_hit,bucket_top_avg_drawdown,bucket_bottom_avg_drawdown,abs_spearman,top_minus_bottom_abs,evidence
tff,TFF Detailed,Dealer / Intermediary,dealer,net_raw_bn,NASDAQ-100,1w,537,-0.0052843149708500506,0.047042621206856414,-0.00014050964352036588,-0.12646128006780258,0.8993667969569425,537,161,161,0.4640211903152669,0.46873603581135126,-0.004714845496084363,62.11180124223602,59.006211180124225,-1.5548292953864014,-1.3434008910123934,0.047042621206856414,0.004714845496084363,none
tff,TFF Detailed,Dealer / Intermediary,dealer,net_raw_bn,NASDAQ-100,4w,534,0.0074903358770139206,0.09713956080263071,0.00037653455810057366,0.10587312982202046,0.9156830135169698,534,160,160,1.8588609415466149,1.775061805549457,0.08379913599715794,70.0,66.875,-3.227711036590191,-3.004725770040816,0.09713956080263071,0.08379913599715794,none
tff,TFF Detailed,Dealer / Intermediary,dealer,net_raw_bn,NASDAQ-100,13w,525,-0.006108381082982351,0.1151332457053294,-0.0005517626067515291,-0.05373714957391786,0.9571445844686034,525,158,158,6.6181257519194645,5.851912093893205,0.7662136580262597,80.37974683544303,75.9493670886076,-4.830560733165166,-5.443382371190707,0.1151332457053294,0.7662136580262597,none
tff,TFF Detailed,Dealer / Intermediary,dealer,net_raw_bn,NASDAQ-100,26w,512,-0.026648533870900028,0.09164168626474863,-0.0033885389984865486,-0.20770748009332424,0.8354573767863622,512,154,154,13.116556133297776,11.668670664728966,1.4478854685688098,81.81818181818183,91.55844155844156,-5.5283350232239705,-8.24073404026668,0.09164168626474863,1.4478854685688098,none
tff,TFF Detailed,Dealer / Intermediary,dealer,trend13_raw_bn,S&P 500,1w,524,0.006923708581313244,0.024527816410232883,0.0005351416627440648,0.17748259502782365,0.859129335360507,524,157,157,0.20751530193167517,0.29715933365652225,-0.08964403172484708,63.05732484076433,61.146496815286625,-1.4729312154065197,-0.9252970586179116,0.024527816410232883,0.08964403172484708,none
tff,TFF Detailed,Dealer / Intermediary,dealer,trend13_raw_bn,S&P 500,4w,521,0.051654131705387914,0.08422768904931854,0.00779903846013765,0.7771540170305379,0.43706790781984883,521,157,157,1.5960553991746358,0.7300334735927033,0.8660219255819325,72.61146496815286,70.70063694267516,-2.977389795412655,-2.5132494537066634,0.08422768904931854,0.8660219255819325,none
tff,TFF Detailed,Dealer / Intermediary,dealer,trend13_raw_bn,S&P 500,13w,512,0.13076694371589725,0.14852494034744396,0.03237189918938552,1.3670428388891838,0.17161187832780833,512,154,154,4.668051093108361,2.372732026524558,2.295319066583803,74.67532467532467,77.27272727272727,-5.231837478804264,-5.127573572619963,0.14852494034744396,2.295319066583803,weak/mixed
tff,TFF Detailed,Dealer / Intermediary,dealer,trend13_raw_bn,S&P 500,26w,499,0.00439293963571615,-0.08250718304078034,0.00141883232251791,0.03212748214810492,0.974370387133795,499,150,150,6.538279635834159,8.139999900442119,-1.6017202646079598,71.33333333333334,83.33333333333334,-7.508565554885894,-6.900845845811543,0.08250718304078034,1.6017202646079598,weak/mixed
tff,TFF Detailed,Dealer / Intermediary,dealer,trend13_raw_bn,NASDAQ-100,1w,524,0.0018418425294766607,0.01187269986300827,0.00018679146819460327,0.04621822301920983,0.9631363181256684,524,157,157,0.31062819870959807,0.5209597946398532,-0.21033159593025513,63.05732484076433,60.509554140127385,-1.8041806821003006,-1.2715151034419245,0.01187269986300827,0.21033159593025513,none
tff,TFF Detailed,Dealer / Intermediary,dealer,trend13_raw_bn,NASDAQ-100,4w,521,0.0657189519729821,0.0854877632791459,0.012523078396072864,0.9633850959717041,0.33535430291111273,521,157,157,2.250966327394083,1.2324859955287715,1.0184803318653115,73.88535031847134,66.2420382165605,-3.608252214827342,-3.131070222875409,0.0854877632791459,1.0184803318653115,none
tff,TFF Detailed,Dealer / Intermediary,dealer,trend13_raw_bn,NASDAQ-100,13w,512,0.15551079588583808,0.1617839547498884,0.051638993418325334,1.6594499279950368,0.09702516255661947,512,154,154,6.781272090031529,3.860971472225167,2.920300617806362,70.77922077922078,72.72727272727273,-6.393461960287016,-5.806394360685735,0.1617839547498884,2.920300617806362,tentative
tff,TFF Detailed,Dealer / Intermediary,dealer,trend13_raw_bn,NASDAQ-100,26w,499,0.023354546087179927,-0.04879909216022406,0.010460458625453499,0.1883476389059032,0.8506041431006528,499,150,150,9.878853957789852,12.406603150538114,-2.527749192748262,70.0,92.66666666666666,-8.477895802660836,-7.522900580602743,0.04879909216022406,2.527749192748262,weak/mixed
tff,TFF Detailed,Dealer / Intermediary,dealer,trend26_raw_bn,S&P 500,1w,511,0.019520161154988166,0.05167797427190053,0.001034041885547883,0.47855243385570195,0.6322570640584617,511,154,154,0.28568361289125516,0.1789635497146128,0.10672006317664234,62.33766233766234,57.7922077922078,-1.3371095527968146,-1.0283633316658973,0.05167797427190053,0.10672006317664234,none
tff,TFF Detailed,Dealer / Intermediary,dealer,trend26_raw_bn,S&P 500,4w,508,0.044736710073880366,0.06468975209953769,0.004612835321845936,0.7065301494119397,0.4798585102446948,508,153,153,1.4455813721031956,0.5117416643986623,0.9338397077045333,71.24183006535948,66.66666666666666,-2.76786817554592,-2.8625179700426178,0.06468975209953769,0.9338397077045333,none
tff,TFF Detailed,Dealer / Intermediary,dealer,trend26_raw_bn,S&P 500,13w,499,-0.0010311749934610438,-0.007347224569621169,-0.00017436411483703098,-0.008758692177361494,0.9930116640903083,499,150,150,3.472228135456697,3.9056069502990507,-0.43337881484235385,71.33333333333334,79.33333333333333,-5.105707652227379,-4.897972699377019,0.007347224569621169,0.43337881484235385,none
tff,TFF Detailed,Dealer / Intermediary,dealer,trend26_raw_bn,S&P 500,26w,486,-0.08562386037590852,-0.18432807794563968,-0.018807288842378412,-0.5047393376614188,0.6137419278025091,486,146,146,5.732095897570831,9.756748759550023,-4.024652861979192,67.8082191780822,90.41095890410958,-7.490222381281877,-6.511074941767589,0.18432807794563968,4.024652861979192,weak/mixed
tff,TFF Detailed,Dealer / Intermediary,dealer,trend26_raw_bn,NASDAQ-100,1w,511,0.02070177489760867,0.03462771238632439,0.0014391392912653505,0.510656513642838,0.609591596024412,511,154,154,0.3381564127068866,0.3019465230205858,0.036209889686300845,62.33766233766234,55.1948051948052,-1.788417277410239,-1.3944534668005342,0.03462771238632439,0.036209889686300845,none
tff,TFF Detailed,Dealer / Intermediary,dealer,trend26_raw_bn,NASDAQ-100,4w,508,0.050763647750633946,0.045874350220468964,0.006618288826862922,0.7916207935458613,0.4285818187979668,508,153,153,1.7985173037210238,0.9828156302667002,0.8157016734543237,68.62745098039215,61.43790849673203,-3.7043838295616003,-3.5392888086282532,0.045874350220468964,0.8157016734543237,none
tff,TFF Detailed,Dealer / Intermediary,dealer,trend26_raw_bn,NASDAQ-100,13w,499,0.017494453738332204,-0.004025979670183741,0.003971603039009641,0.16518647116954652,0.8687972134266091,499,150,150,4.207295192630885,5.226444121871532,-1.0191489292406475,67.33333333333333,74.66666666666667,-6.672890172285828,-6.012864041188852,0.004025979670183741,1.0191489292406475,none
tff,TFF Detailed,Dealer / Intermediary,dealer,trend26_raw_bn,NASDAQ-100,26w,486,-0.03727548718154896,-0.14049821253050224,-0.011350773193765765,-0.2649311032805529,0.7910625372305473,486,146,146,7.925549192852984,12.790300093637725,-4.864750900784741,66.43835616438356,94.52054794520548,-8.781495246110127,-7.826498861481107,0.14049821253050224,4.864750900784741,weak/mixed
