dataset,market,category,position_change_metric,horizon,bottom_quartile_threshold,top_quartile_threshold,top_quartile_n,top_quartile_mean_return,top_quartile_median_return,top_quartile_hit_rate,top_quartile_stdev,bottom_quartile_n,bottom_quartile_mean_return,bottom_quartile_median_return,bottom_quartile_hit_rate,bottom_quartile_stdev,mean_diff_up_minus_down,welch_t,normal_p_approx
tff_disaggregated,nq,asset_mgr,short_oi_pct_change,13w_post_release,-1.136381237777952,0.9406902312454477,137,0.046597564742595764,0.057345264727815204,0.7299270072992701,0.09759175135961594,138,0.057542402025381016,0.056453537762673256,0.7971014492753623,0.10219918728403045,-0.010944837282785252,-0.9082762279231028,0.363732298877088
tff_disaggregated,nq,dealer,net_oi_pct_change,1d_post_release,-2.9838835117254527,3.358207515801041,140,0.0002593275250375774,0.001319110443170013,0.5785714285714286,0.018248150514354213,140,0.0017703137944923143,0.0019051632098606719,0.6142857142857143,0.013807511302648956,-0.001510986269454737,-0.781280792797215,0.4346373643011319
tff_disaggregated,nq,dealer,net_oi_pct_change,2d_post_release,-2.9838835117254527,3.358207515801041,140,0.003980968541416118,0.004545870280656561,0.6071428571428571,0.017472140798523984,140,0.0024272354492035036,0.00304572981310669,0.6,0.017158209240266446,0.0015537330922126146,0.7507247015525147,0.45281835385753727
tff_disaggregated,nq,dealer,net_oi_pct_change,3d_post_release,-2.9838835117254527,3.358207515801041,140,0.00457538549433546,0.007556821520621315,0.6714285714285714,0.023110110233131854,140,0.004857146829261508,0.0035713027948969245,0.5857142857142857,0.022399239916059136,-0.000281761334926048,-0.10358736876640989,0.917496811997481
tff_disaggregated,nq,dealer,net_oi_pct_change,1w_post_release,-2.9838835117254527,3.358207515801041,140,0.003918387495527666,0.0072287055841324666,0.6071428571428571,0.03204825101147467,140,0.0040845933520733185,0.004259716306470374,0.5785714285714286,0.02920844037827686,-0.0001662058565456521,-0.045352957820505704,0.9638259765957256
tff_disaggregated,nq,dealer,net_oi_pct_change,2w_post_release,-2.9838835117254527,3.358207515801041,140,0.006332764753774189,0.01176217309997829,0.6285714285714286,0.04500867667236229,140,0.007307687438711013,0.009768731854286061,0.6428571428571429,0.03797323933962665,-0.0009749226849368239,-0.19588917453366728,0.8446969105902922
tff_disaggregated,nq,dealer,net_oi_pct_change,4w_post_release,-2.9838835117254527,3.358207515801041,139,0.01783919868119601,0.02224184277007213,0.6906474820143885,0.05544934306307867,138,0.013359314901338203,0.021307919983163393,0.6304347826086957,0.05716300041888812,0.004479883779857807,0.661978181716529,0.5079852046884468
tff_disaggregated,nq,dealer,net_oi_pct_change,13w_post_release,-2.9838835117254527,3.358207515801041,136,0.055939714179551694,0.06758312020195456,0.7426470588235294,0.1013105944761122,135,0.04989940381002444,0.05222550447508745,0.7925925925925926,0.08670559780340985,0.006040310369527256,0.5274279181763872,0.5978964603745778
tff_disaggregated,nq,dealer,long_oi_pct_change,1d_post_release,-1.438011563497378,1.6484373451150418,139,0.00022123545804746114,0.0010832083699010564,0.5611510791366906,0.0176901523425893,140,0.001683478633049398,0.002118076836710281,0.6071428571428571,0.014053293335642005,-0.0014622431750019368,-0.7641121018605777,0.4448004410845649
tff_disaggregated,nq,dealer,long_oi_pct_change,2d_post_release,-1.438011563497378,1.6484373451150418,139,0.0031250570923463785,0.004382269248832893,0.60431654676259,0.01793165990422585,140,0.0035076766635422476,0.0037137843477301757,0.6071428571428571,0.019152047233267907,-0.0003826195711958691,-0.17226596588598694,0.8632284396185703
tff_disaggregated,nq,dealer,long_oi_pct_change,3d_post_release,-1.438011563497378,1.6484373451150418,139,0.0033176234958623768,0.004987098446179727,0.5971223021582733,0.022695598953637562,140,0.006259101462451467,0.00426158312431435,0.5928571428571429,0.023730670622374113,-0.0029414779665890905,-1.0581028968561963,0.29000853388410863
tff_disaggregated,nq,dealer,long_oi_pct_change,1w_post_release,-1.438011563497378,1.6484373451150418,139,0.0033493334306341255,0.005931325215613237,0.5755395683453237,0.03180566139574431,140,0.003874208844138083,0.004259716306470374,0.5571428571428572,0.03125919002551791,-0.0005248754135039574,-0.1390075451351319,0.8894441867818942
tff_disaggregated,nq,dealer,long_oi_pct_change,2w_post_release,-1.438011563497378,1.6484373451150418,139,0.008752027094558142,0.012134126288094738,0.6402877697841727,0.04345553872284174,139,0.005645861827682687,0.00802798225614998,0.5827338129496403,0.038710330958228095,0.003106165266875454,0.6292633917848116,0.5291766337064805
tff_disaggregated,nq,dealer,long_oi_pct_change,4w_post_release,-1.438011563497378,1.6484373451150418,139,0.022359677901203086,0.025849758386575994,0.7194244604316546,0.05774444520883658,138,0.011570258195781237,0.01826509129941245,0.5942028985507246,0.06355093104654168,0.01078941970542185,1.478492009342113,0.13927613431800182
tff_disaggregated,nq,dealer,long_oi_pct_change,13w_post_release,-1.438011563497378,1.6484373451150418,135,0.05730220753607443,0.07107966629364237,0.7333333333333333,0.10132743042009858,135,0.048735481351530614,0.05080645945611728,0.8,0.09732795450630446,0.008566726184543814,0.7084487335573508,0.4786666379762111
tff_disaggregated,nq,dealer,short_oi_pct_change,1d_post_release,-2.1009861067672713,1.7831085236238513,139,0.00209908272498812,0.0019146159582401623,0.5971223021582733,0.012503743439683685,140,-0.0004559219478357611,0.0013900891205880228,0.55,0.01801966118933807,0.002555004672823881,1.3767423371179668,0.1685919242543789
tff_disaggregated,nq,dealer,short_oi_pct_change,2d_post_release,-2.1009861067672713,1.7831085236238513,139,0.001354690011483657,0.002070432138349343,0.5827338129496403,0.015995311008771065,140,0.004257641349591854,0.003716252666134956,0.6214285714285714,0.01821937008257981,-0.002902951338108197,-1.4145286660939786,0.15720673673433413
tff_disaggregated,nq,dealer,short_oi_pct_change,3d_post_release,-2.1009861067672713,1.7831085236238513,139,0.004493087668434589,0.0030262089734314213,0.5899280575539568,0.02112452494230344,140,0.004823341110297133,0.006113091793589542,0.65,0.022017356005304495,-0.0003302534418625439,-0.12784590118205363,0.8982709241941366
tff_disaggregated,nq,dealer,short_oi_pct_change,1w_post_release,-2.1009861067672713,1.7831085236238513,139,0.003396160237118531,0.004027379474335735,0.5683453237410072,0.028263588380634027,140,0.005996870401750664,0.007144655347949835,0.6428571428571429,0.02791003954673878,-0.0026007101646321326,-0.7732864417703046,0.4393528779669953
tff_disaggregated,nq,dealer,short_oi_pct_change,2w_post_release,-2.1009861067672713,1.7831085236238513,139,0.0075846691670234554,0.010136092468307156,0.6402877697841727,0.03697372089146003,140,0.007304438242388172,0.011272151151917265,0.65,0.040471695322595876,0.0002802309246352835,0.06038753305532804,0.9518469877175466
tff_disaggregated,nq,dealer,short_oi_pct_change,4w_post_release,-2.1009861067672713,1.7831085236238513,137,0.013828022164989745,0.021620782748855705,0.6715328467153284,0.059730317652222045,139,0.019657531260786537,0.02224184277007213,0.697841726618705,0.054297191011889075,-0.0058295090957967925,-0.8480539885434583,0.3964079044116956
tff_disaggregated,nq,dealer,short_oi_pct_change,13w_post_release,-2.1009861067672713,1.7831085236238513,134,0.0536331180303274,0.05358667799028172,0.7835820895522388,0.09021545369941811,135,0.0564858748201873,0.06203212204618036,0.7851851851851852,0.10251805494426776,-0.0028527567898598977,-0.2423261830382041,0.808527427131852
tff_disaggregated,nq,lev_money,net_oi_pct_change,1d_post_release,-2.7422106186478796,2.628022835546947,140,0.0018390349537097475,0.002118076836710281,0.6142857142857143,0.014015754064870607,139,0.0009500468944695497,0.0013611772493649088,0.5755395683453237,0.014354491671449691,0.0008889880592401978,0.5233384035139271,0.6007387806261019
tff_disaggregated,nq,lev_money,net_oi_pct_change,2d_post_release,-2.7422106186478796,2.628022835546947,140,0.003339608659293696,0.003351928978713725,0.6,0.01871209108087016,139,0.002920535845014162,0.0022779298611821375,0.5467625899280576,0.01601388540797808,0.0004190728142795339,0.20102383457924947,0.8406799371730623
tff_disaggregated,nq,lev_money,net_oi_pct_change,3d_post_release,-2.7422106186478796,2.628022835546947,140,0.005364704068161767,0.0036851041489330827,0.5857142857142857,0.024081951601402342,139,0.0036548493330159334,0.005171674258052761,0.6187050359712231,0.021270568772400803,0.0017098547351458333,0.6286666353755215,0.5295673255595563
tff_disaggregated,nq,lev_money,net_oi_pct_change,1w_post_release,-2.7422106186478796,2.628022835546947,140,0.0021720625725398473,0.002445789084325134,0.5357142857142857,0.029468351907843922,139,0.006631670939436813,0.00782864492274582,0.6258992805755396,0.0275846586154798,-0.004459608366896966,-1.3050652629935298,0.19187062587831616
tff_disaggregated,nq,lev_money,net_oi_pct_change,2w_post_release,-2.7422106186478796,2.628022835546947,139,0.006203222846420341,0.006961327722667887,0.5971223021582733,0.034417600072219286,139,0.006964508422419555,0.01196542169549919,0.6402877697841727,0.0442207843232936,-0.000761285575999214,-0.16017207121429758,0.8727455292691855
tff_disaggregated,nq,lev_money,net_oi_pct_change,4w_post_release,-2.7422106186478796,2.628022835546947,137,0.011748726989081207,0.01814568254306681,0.5912408759124088,0.056392712899987534,138,0.017333321962772385,0.02194016261197307,0.7028985507246377,0.054919606920253036,-0.005584594973691178,-0.8318652835797729,0.40548498946137335
