dataset,market,category,position_change_metric,horizon,increase_n,increase_mean_return,increase_median_return,increase_hit_rate,increase_stdev,decrease_n,decrease_mean_return,decrease_median_return,decrease_hit_rate,decrease_stdev,mean_diff_up_minus_down,welch_t,normal_p_approx
tff_disaggregated,sp500,dealer,long_oi_pct_change,1d_post_release,279,3.8115617207591144e-05,0.00017687645570885202,0.5232974910394266,0.01275569029825932,257,0.0009492944980622804,0.0014687171966489831,0.603112840466926,0.010891395620967274,-0.0009111788808546892,-0.8914519677053598,0.3726867488430994
tff_disaggregated,sp500,dealer,long_oi_pct_change,2d_post_release,279,0.00035848980943034976,0.0005138605045247324,0.5340501792114696,0.013892924116096494,257,0.002601231985604252,0.0028348883934714575,0.6186770428015564,0.012838200602175177,-0.0022427421761739025,-1.9424236824903771,0.05208583061321147
tff_disaggregated,sp500,dealer,long_oi_pct_change,3d_post_release,279,0.0016024690274469848,0.0008805738944417385,0.5376344086021505,0.0181572577244467,257,0.002858292175649245,0.004079620266625339,0.6147859922178989,0.017608057357941714,-0.00125582314820226,-0.8126533444615431,0.4164168377613208
tff_disaggregated,sp500,dealer,long_oi_pct_change,1w_post_release,279,0.0019343231570202158,0.0032132786893068754,0.5878136200716846,0.02443536266307931,257,0.003774726700144076,0.004647193423121809,0.5992217898832685,0.022488153236223923,-0.0018404035431238601,-0.9080397602404499,0.36385721527864656
tff_disaggregated,sp500,dealer,long_oi_pct_change,2w_post_release,279,0.006287632443575995,0.008857108291042914,0.6630824372759857,0.031225242373522474,256,0.004816113753887741,0.007673251988524532,0.6328125,0.03153953715925106,0.0014715186896882542,0.5416591054475616,0.5880533664983258
tff_disaggregated,sp500,dealer,long_oi_pct_change,4w_post_release,278,0.012774389620226699,0.01667735381019131,0.697841726618705,0.04666849381782734,254,0.009247951864631131,0.016404859529067783,0.6732283464566929,0.04582444930208681,0.0035264377555955673,0.878823830842704,0.37949680296050947
tff_disaggregated,sp500,dealer,long_oi_pct_change,13w_post_release,271,0.03784564808020132,0.04596106876159389,0.7453874538745388,0.07033711028267581,252,0.0329120646860742,0.04145257175478967,0.7619047619047619,0.07146769868495591,0.004933583394127118,0.7948698644515846,0.4266892056566473
tff_disaggregated,sp500,dealer,short_oi_pct_change,1d_post_release,241,0.0005765683397741887,0.0009164157208665369,0.5643153526970954,0.00978528920208092,295,0.0003920338078554051,0.001018020225231675,0.559322033898305,0.013391816301906705,0.00018453453191878357,0.18405244432336135,0.8539723129869435
tff_disaggregated,sp500,dealer,short_oi_pct_change,2d_post_release,241,0.000800443196221419,0.0009340731192437612,0.5394190871369294,0.013562305017812361,295,0.0019512829384474523,0.002620554011266707,0.6033898305084746,0.01332533812938488,-0.0011508397422260333,-0.9849793865189074,0.32463419640900637
tff_disaggregated,sp500,dealer,short_oi_pct_change,3d_post_release,241,0.0015160524889406084,0.0017597492053138541,0.5643153526970954,0.017242994860903395,295,0.002767123043948739,0.00243913922381922,0.5830508474576271,0.018412345509624697,-0.0012510705550081306,-0.8104552930322653,0.41767854988438013
tff_disaggregated,sp500,dealer,short_oi_pct_change,1w_post_release,241,0.0015761035199374016,0.0019133530196997484,0.5518672199170125,0.023025408652471387,295,0.0038303049981042512,0.005210254865790631,0.6271186440677966,0.023904015223138824,-0.00225420147816685,-1.1083041211596192,0.26773049626279477
tff_disaggregated,sp500,dealer,short_oi_pct_change,2w_post_release,241,0.00628483176757991,0.007900523871384069,0.6348547717842323,0.029404347860955284,294,0.005008605839340836,0.008588944305812252,0.6598639455782312,0.03290690706396539,0.001276225928239074,0.4732989930029119,0.6359998804652975
tff_disaggregated,sp500,dealer,short_oi_pct_change,4w_post_release,241,0.009389049102378592,0.015088555949974936,0.6846473029045643,0.04709891262347212,291,0.012499997437684153,0.01866825032644548,0.6872852233676976,0.04558214758276062,-0.0031109483353055616,-0.7694954642388255,0.44159923613612617
tff_disaggregated,sp500,dealer,short_oi_pct_change,13w_post_release,235,0.03314051096674208,0.04330945147165077,0.7319148936170212,0.0725759542118244,288,0.037368023796669675,0.044791530758012454,0.7708333333333334,0.06949578571197658,-0.004227512829927595,-0.6753561909388711,0.4994494918051835
tff_disaggregated,sp500,lev_money,net_oi_pct_change,1d_post_release,266,0.0007737308456439939,0.001244513438842132,0.6015037593984962,0.011160794495357137,270,0.00018070569726526522,0.00047824671013607656,0.5222222222222223,0.012592371272955264,0.0005930251483787286,0.5772039590477623,0.5638016829184539
tff_disaggregated,sp500,lev_money,net_oi_pct_change,2d_post_release,266,0.0022135620966118948,0.002030719123208957,0.6090225563909775,0.013411982413854955,270,0.0006656583682688753,0.0013885187734797855,0.5407407407407407,0.013432297500805263,0.0015479037283430194,1.3349494389741887,0.18189289520654758
tff_disaggregated,sp500,lev_money,net_oi_pct_change,3d_post_release,266,0.00271371132798022,0.002478691141240552,0.5864661654135338,0.018064115064745444,270,0.0017030471650252824,0.001673747859261776,0.562962962962963,0.01773674225307994,0.0010106641629549376,0.6534854947554032,0.51344333770195
tff_disaggregated,sp500,lev_money,net_oi_pct_change,1w_post_release,266,0.002908020963369725,0.0038428408237667355,0.6015037593984962,0.02383252606459044,270,0.002726842024034522,0.0036161543026261844,0.5851851851851851,0.02324791833299432,0.0001811789393352031,0.08907662371139152,0.9290210151062528
tff_disaggregated,sp500,lev_money,net_oi_pct_change,2w_post_release,265,0.004902399170432089,0.007830599137362837,0.6377358490566037,0.03263670947761033,270,0.006251995528105411,0.008680301292750103,0.6592592592592592,0.030090218513473876,-0.0013495963576733222,-0.49703363841741355,0.6191653302356046
tff_disaggregated,sp500,lev_money,net_oi_pct_change,4w_post_release,265,0.009810735084352063,0.01605561323826632,0.6943396226415094,0.04818961661066081,267,0.012361105957625589,0.01866825032644548,0.6779026217228464,0.04431075097678595,-0.002550370873273526,-0.6352765060031264,0.5252480935868671
tff_disaggregated,sp500,lev_money,net_oi_pct_change,13w_post_release,260,0.03565109366062781,0.04280649213108989,0.7576923076923077,0.06728566647907801,263,0.03528793375993165,0.04546669889826549,0.7490494296577946,0.074351230629927,0.00036315990069615833,0.05858001515678381,0.9532866289370097
tff_disaggregated,sp500,lev_money,long_oi_pct_change,1d_post_release,279,0.0012436943669011334,0.0011706865481149187,0.5913978494623656,0.011215142465509748,257,-0.00035948554537934725,0.0004521003324267081,0.5291828793774319,0.012562444687440564,0.0016031799122804807,1.5535677326241155,0.12028756111960431
tff_disaggregated,sp500,lev_money,long_oi_pct_change,2d_post_release,279,0.002475359387878933,0.00202389213165155,0.6057347670250897,0.013375930461935158,257,0.00030315178176318314,0.0009893460220886663,0.5408560311284046,0.013427266235925729,0.00217220760611575,1.8745458438796065,0.06085522955420389
tff_disaggregated,sp500,lev_money,long_oi_pct_change,3d_post_release,279,0.0025279278448161967,0.0025272041548163315,0.5949820788530465,0.01809334319015246,257,0.0018536112027075714,0.0016836319125601573,0.5525291828793775,0.017695938712478636,0.0006743166421086253,0.4360119435506413,0.6628280640719042
tff_disaggregated,sp500,lev_money,long_oi_pct_change,1w_post_release,279,0.0033170030058383357,0.004667783812158044,0.6057347670250897,0.023308886206960176,257,0.0022736851522053387,0.0028141011506797042,0.5797665369649806,0.02377651988073376,0.001043317853632997,0.5123281499678318,0.6084213671595589
tff_disaggregated,sp500,lev_money,long_oi_pct_change,2w_post_release,279,0.005514809324224956,0.008772033110009625,0.6344086021505376,0.03237629249359268,256,0.005658370200367973,0.008014217465143303,0.6640625,0.030266377262466906,-0.00014356087614301755,-0.05300585955930312,0.9577272390256762
tff_disaggregated,sp500,lev_money,long_oi_pct_change,4w_post_release,278,0.011542979221951093,0.015918235257432523,0.6942446043165468,0.047908112686820804,254,0.010595716001326479,0.017684966132233804,0.6771653543307087,0.04446991176665065,0.0009472632206246143,0.23650714328821484,0.8130391649497133
tff_disaggregated,sp500,lev_money,long_oi_pct_change,13w_post_release,273,0.03590876222841939,0.04587337677074865,0.7509157509157509,0.07111696593543425,250,0.03498767536906705,0.043661180913610376,0.756,0.07071588134111645,0.0009210868593523408,0.14839064530111765,0.8820344823098221
tff_disaggregated,sp500,lev_money,short_oi_pct_change,1d_post_release,261,0.0009517560375207252,0.0009164157208665369,0.5440613026819924,0.010296005660581368,275,2.2525881490962555e-05,0.0010687182218256375,0.5781818181818181,0.013240271389707169,0.0009292301560297626,0.9095982873791081,0.3630344021340506
tff_disaggregated,sp500,lev_money,short_oi_pct_change,2d_post_release,261,0.0006812109653315095,0.001371839072169534,0.5402298850574713,0.01294990895531398,275,0.0021481426006539506,0.0021215836645867014,0.6072727272727273,0.013859849929412072,-0.0014669316353224412,-1.2667358718005848,0.20524974890797437
tff_disaggregated,sp500,lev_money,short_oi_pct_change,3d_post_release,261,0.0023201056869903043,0.0019262894549640919,0.5708812260536399,0.016241934632440325,275,0.0020949904127094375,0.0022486651010849013,0.5781818181818181,0.019354545192840397,0.0002251152742808668,0.146138525416402,0.8838120339869318
tff_disaggregated,sp500,lev_money,short_oi_pct_change,1w_post_release,261,0.003979526634115677,0.004747088753854323,0.6130268199233716,0.021079787865048598,275,0.001713179895423549,0.0026229431979760687,0.5745454545454546,0.02560837145499733,0.002266346738692128,1.1210194244370255,0.26227959427456393
tff_disaggregated,sp500,lev_money,short_oi_pct_change,2w_post_release,261,0.0066547687992398845,0.008448203684929823,0.6513409961685823,0.029363414449085745,274,0.004563065387413701,0.00813004925381855,0.6459854014598541,0.03316311715281325,0.0020917034118261837,0.773256988156086,0.4393703054893521
tff_disaggregated,sp500,lev_money,short_oi_pct_change,4w_post_release,258,0.012466602960673446,0.016079526689310453,0.6744186046511628,0.04317799311182892,274,0.009795169796297737,0.01689342365495783,0.6970802919708029,0.04902449501605602,0.0026714331643757083,0.6679071877763669,0.5041928389488529
tff_disaggregated,sp500,lev_money,short_oi_pct_change,13w_post_release,255,0.0347971339640417,0.04596106876159389,0.7450980392156863,0.07359828020617822,268,0.03610724540968143,0.04280649213108989,0.7611940298507462,0.06828283163606039,-0.0013101114456397292,-0.21076196778437598,0.8330730171926857
tff_disaggregated,sp500,other_reportable,net_oi_pct_change,1d_post_release,268,-9.93008133526244e-05,0.000951782028732584,0.5485074626865671,0.01345462470678386,268,0.0010493117954530871,0.0009826973642762526,0.5746268656716418,0.010093230371347735,-0.0011486126088057116,-1.117955018231046,0.2635862052507043
tff_disaggregated,sp500,other_reportable,net_oi_pct_change,2d_post_release,268,0.0023001596501982958,0.0023455189498273743,0.5895522388059702,0.013537856732155145,268,0.0005675092943217055,0.0009870792976762743,0.5597014925373134,0.013294140472659031,0.0017326503558765904,1.4949353537728938,0.13493131445901382
tff_disaggregated,sp500,other_reportable,net_oi_pct_change,3d_post_release,268,0.0031523636706505495,0.002339421614374837,0.5895522388059702,0.01917210743562107,268,0.0012568525524821544,0.0016626855031477428,0.5597014925373134,0.01649109393071244,0.001895511118168395,1.2270568106640698,0.21980123917602962
tff_disaggregated,sp500,other_reportable,net_oi_pct_change,1w_post_release,268,0.005199107974818164,0.005195716791974503,0.6492537313432836,0.024244303892662213,268,0.00043440293094925217,0.001399854193200878,0.5373134328358209,0.022562919081240217,0.004764705043868912,2.3551876988744356,0.01851335160292746
tff_disaggregated,sp500,other_reportable,net_oi_pct_change,2w_post_release,267,0.007471947684194304,0.008253249696973608,0.6704119850187266,0.03208805956216431,268,0.0037021064965413616,0.008234894902276468,0.6268656716417911,0.030551533185387475,0.0037698411876529426,1.3915529733701024,0.16405780778120402
tff_disaggregated,sp500,other_reportable,net_oi_pct_change,4w_post_release,265,0.01257643682350239,0.01611869594417925,0.6754716981132075,0.04524441114903027,267,0.009616121085435192,0.017238733256478955,0.6966292134831461,0.047280297137851764,0.0029603157380671975,0.7378428246293793,0.46060996637769264
tff_disaggregated,sp500,other_reportable,net_oi_pct_change,13w_post_release,261,0.034777284033377,0.040338160544412416,0.7662835249042146,0.07213993229765857,262,0.0361570221294422,0.0461455169457341,0.7404580152671756,0.06969100655035124,-0.0013797380960651959,-0.2224316925014754,0.8239778426488698
tff_disaggregated,sp500,other_reportable,long_oi_pct_change,1d_post_release,249,-0.0005399806247196958,0.001012037741434657,0.5502008032128514,0.013750126769020139,287,0.0013556032012478336,0.0009317695307899942,0.5714285714285714,0.009955093125509256,-0.0018955838259675293,-1.8035921876383805,0.07129526169286168
tff_disaggregated,sp500,other_reportable,long_oi_pct_change,2d_post_release,249,0.0011210372433413014,0.0021215836645867014,0.5622489959839357,0.01436820796638663,287,0.001705216040206886,0.001405198474790037,0.5853658536585366,0.012582647742427918,-0.0005841787968655847,-0.49715163015311725,0.619082128127193
tff_disaggregated,sp500,other_reportable,long_oi_pct_change,3d_post_release,249,0.0017048442525769317,0.0016836319125601573,0.5622489959839357,0.02012355625887194,287,0.0026382011460205877,0.0022621757258103337,0.5853658536585366,0.015721489397437102,-0.0009333568934436561,-0.5917834994197798,0.5539955739252549
tff_disaggregated,sp500,other_reportable,long_oi_pct_change,1w_post_release,249,0.0023401388540341297,0.00265279543551733,0.5943775100401606,0.02631240207198188,287,0.003230266021223587,0.005181178718158375,0.5923344947735192,0.020830674236089326,-0.0008901271671894573,-0.42963739144052754,0.6674594330794218
tff_disaggregated,sp500,other_reportable,long_oi_pct_change,2w_post_release,249,0.00570667456571772,0.007912074535799452,0.642570281124498,0.0317401384535488,286,0.0054762678527596215,0.00847833898199013,0.6538461538461539,0.031071591716899816,0.00023040671295809865,0.08457580759383464,0.9325986328835756
tff_disaggregated,sp500,other_reportable,long_oi_pct_change,4w_post_release,248,0.00932780065261588,0.016077076768449272,0.657258064516129,0.04896519718215753,284,0.012630160303487998,0.017313563523766784,0.7112676056338029,0.04378566855803143,-0.003302359650872118,-0.8150036555735432,0.4150702176076022
tff_disaggregated,sp500,other_reportable,long_oi_pct_change,13w_post_release,243,0.034265184748219144,0.04317877974783424,0.7489711934156379,0.0756977389723405,280,0.036512753702885724,0.045105719252211074,0.7571428571428571,0.06649479009348154,-0.0022475689546665803,-0.3581942162772657,0.7201979752313162
tff_disaggregated,sp500,other_reportable,short_oi_pct_change,1d_post_release,256,0.0007435699047837669,0.0009935369442273245,0.5703125,0.010582373737538108,280,0.00022946088420814162,0.0009576943924716197,0.5535714285714286,0.01299561683783695,0.0005141090205756253,0.5039770396868317,0.6142775117059669
tff_disaggregated,sp500,other_reportable,short_oi_pct_change,2d_post_release,256,0.0005135702569249575,0.0009558360212066352,0.5546875,0.013247315931635278,280,0.002275218897709183,0.0021909240864864676,0.5928571428571429,0.013567700869859414,-0.0017616486407842254,-1.520159836409859,0.12847080894873467
tff_disaggregated,sp500,other_reportable,short_oi_pct_change,3d_post_release,256,0.0010258117065150654,0.0018890875304640176,0.56640625,0.017708965001298902,280,0.0032823648247560996,0.002244651218963667,0.5821428571428572,0.01801870849401407,-0.0022565531182410343,-1.4613012112953263,0.14393279760510688
tff_disaggregated,sp500,other_reportable,short_oi_pct_change,1w_post_release,256,0.001136379810610504,0.0020259764282366532,0.55859375,0.023561538115796192,280,0.004353098897247781,0.00534863584108336,0.625,0.023414668671905964,-0.003216719086637277,-1.5835029571011663,0.11330687319991391
tff_disaggregated,sp500,other_reportable,short_oi_pct_change,2w_post_release,256,0.006270006443132925,0.008763448461619583,0.6484375,0.029743691567670275,279,0.004953594707207653,0.00765129608076065,0.6487455197132617,0.032805081201030546,0.001316411735925272,0.4867905434741556,0.6264067725075834
tff_disaggregated,sp500,other_reportable,short_oi_pct_change,4w_post_release,255,0.011034445674291115,0.018169302969595735,0.7019607843137254,0.045704358257762194,277,0.011142514227780127,0.015342038686444681,0.6714801444043321,0.04684358638835319,-0.00010806855348901266,-0.026921854169133834,0.9785220627271343
tff_disaggregated,sp500,other_reportable,short_oi_pct_change,13w_post_release,249,0.03810577306552868,0.046053622888139856,0.751004016064257,0.06717510878936409,274,0.03307180086608983,0.041906192889562766,0.7554744525547445,0.07408941216197823,0.005033972199438852,0.8149449464685365,0.4151038238527534
tff_disaggregated,sp500,non_reportable,net_oi_pct_change,1d_post_release,276,0.00026281283772973575,0.000871104260109834,0.5434782608695652,0.009964610410759423,260,0.0007002561538058343,0.0010937644650903522,0.5807692307692308,0.01366728574537521,-0.00043744331607609854,-0.42128122800084306,0.6735497362096277
tff_disaggregated,sp500,non_reportable,net_oi_pct_change,2d_post_release,276,0.0008491830484172796,0.0009734192413565212,0.5471014492753623,0.012832043150637459,260,0.002054464445262274,0.0025803988076688045,0.6038461538461538,0.014039105463605064,-0.0012052813968449943,-1.0355543846327477,0.3004100821110759
tff_disaggregated,sp500,non_reportable,net_oi_pct_change,3d_post_release,276,0.0021402771158816718,0.0024043623459572006,0.5652173913043478,0.016593431446135756,260,0.002272897937754705,0.001843019330138973,0.5846153846153846,0.019203590388385025,-0.00013262082187303313,-0.08532257270934109,0.9320049465390108
tff_disaggregated,sp500,non_reportable,net_oi_pct_change,1w_post_release,276,0.002777393421826431,0.00420692909910525,0.6014492753623188,0.021407175654872147,260,0.0028585397627752802,0.0031473862014193,0.5846153846153846,0.025610875200926177,-8.114634094884927e-05,-0.039675046553214154,0.9683521959743328
tff_disaggregated,sp500,non_reportable,net_oi_pct_change,2w_post_release,276,0.005926420035781148,0.008234894902276468,0.6521739130434783,0.027399333029710947,259,0.005218079702229217,0.008253249696973608,0.6447876447876448,0.035134668255350984,0.0007083403335519309,0.2588874486662564,0.7957220826457103
tff_disaggregated,sp500,non_reportable,net_oi_pct_change,4w_post_release,274,0.012200587078674092,0.015640237836654025,0.6934306569343066,0.044534447950394664,258,0.009912012513498557,0.018073160106173436,0.6782945736434108,0.04807866566484283,0.0022885745651755347,0.5686375881936478,0.5696021106342404
tff_disaggregated,sp500,non_reportable,net_oi_pct_change,13w_post_release,271,0.03588298785466119,0.04317877974783424,0.7749077490774908,0.0669173463636778,252,0.035022703261952684,0.04524209358028841,0.7301587301587301,0.07499878578138935,0.0008602845927085032,0.13803134737653056,0.8902156430433408
tff_disaggregated,sp500,non_reportable,long_oi_pct_change,1d_post_release,262,-0.0004414307434488056,0.0009763364586881096,0.5534351145038168,0.013968331577764373,274,0.0013513058320675586,0.0009722185371270342,0.5693430656934306,0.009445403473147223,-0.0017927365755163642,-1.7328483516118693,0.08312262625527213
tff_disaggregated,sp500,non_reportable,long_oi_pct_change,2d_post_release,262,0.0013745615807201493,0.0023121461331034876,0.5877862595419847,0.013802784660219175,274,0.0014905114707397125,0.001454473551079194,0.5620437956204379,0.01309274350469998,-0.00011594989001956321,-0.09969104415221174,0.9205896108528133
tff_disaggregated,sp500,non_reportable,long_oi_pct_change,3d_post_release,262,0.00264898701097521,0.0031762059489856,0.5954198473282443,0.01839699228949282,274,0.001779691061766641,0.0014072876491643127,0.5547445255474452,0.017415245725521684,0.0008692959492085691,0.5612810936794798,0.5746059280993762
tff_disaggregated,sp500,non_reportable,long_oi_pct_change,1w_post_release,262,0.003450699230272209,0.004972693193430078,0.6259541984732825,0.023975694534144165,274,0.002210575636548719,0.002733448293098517,0.5620437956204379,0.023099498606098032,0.0012401235937234902,0.6093830082303006,0.542270597925803
tff_disaggregated,sp500,non_reportable,long_oi_pct_change,2w_post_release,262,0.005070321262040556,0.007527774052075276,0.6526717557251909,0.03267095684115244,273,0.0060760087988950134,0.008772033110009625,0.6446886446886447,0.030090451747855206,-0.0010056875368544575,-0.36993247697056414,0.711432802209616
tff_disaggregated,sp500,non_reportable,long_oi_pct_change,4w_post_release,260,0.010940969045717853,0.015394295216736409,0.6923076923076923,0.04425287595853869,272,0.011233853441737822,0.018215204020930242,0.6801470588235294,0.048176966164496064,-0.00029288439601996875,-0.07307247778357828,0.9417484426403067
tff_disaggregated,sp500,non_reportable,long_oi_pct_change,13w_post_release,254,0.039439633385141046,0.046353252262286926,0.7834645669291339,0.06891065309256059,269,0.0317187511182135,0.04354136429608135,0.724907063197026,0.07257944534741281,0.007720882266927548,1.247929585818998,0.21205684483308154
tff_disaggregated,sp500,non_reportable,short_oi_pct_change,1d_post_release,272,-0.00035895819101273453,0.0008748266174073427,0.5441176470588235,0.013871452048476701,264,0.0013342407998423779,0.0010071806452806031,0.5795454545454546,0.00938853144016869,-0.0016931989908551123,-1.6592839713056942,0.09705858361391617
tff_disaggregated,sp500,non_reportable,short_oi_pct_change,2d_post_release,272,0.0016659650482773781,0.00259415888850012,0.6029411764705882,0.014080799734331824,264,0.0011946696363633088,0.0009734192413565212,0.5454545454545454,0.012751456908387476,0.0004712954119140693,0.40640429103220904,0.6844455673237894
tff_disaggregated,sp500,non_reportable,short_oi_pct_change,3d_post_release,272,0.0029095411514542427,0.0031762059489856,0.6029411764705882,0.018669419631323497,264,0.0014783134644091316,0.0012828130955758743,0.5454545454545454,0.017055505705406104,0.001431227687045111,0.9270883580852508,0.3538806601730562
